unique_id,ds,y
Austria,2023-01-06,124.55
Austria,2023-01-07,136.93
Austria,2023-01-08,104.7
Austria,2023-01-09,139.22
Austria,2023-01-10,135.51
Austria,2023-01-11,145.06
Austria,2023-01-12,159.7
Austria,2023-01-13,157.33
Austria,2023-01-14,122.98
Austria,2023-01-15,94.14
Austria,2023-01-16,153.58
Austria,2023-01-17,148.37
Austria,2023-01-18,154.33
Austria,2023-01-19,153.43
Austria,2023-01-20,180.35
Austria,2023-01-21,145.82
Austria,2023-01-22,153.93
Austria,2023-01-23,201.36
Austria,2023-01-24,203.15
Austria,2023-01-25,185.58
Austria,2023-01-26,170.19
Austria,2023-01-27,169.73
Austria,2023-01-28,149.34
Austria,2023-01-29,133.02
Austria,2023-01-30,145.17
Austria,2023-01-31,141.95
Austria,2023-02-01,144.59
Austria,2023-02-02,151.25
Austria,2023-02-03,141.78
Austria,2023-02-04,144.79
Austria,2023-02-05,129.73
Austria,2023-02-06,172.28
Austria,2023-02-07,176.33
Austria,2023-02-08,162.54
Austria,2023-02-09,152.48
Austria,2023-02-10,154.35
Austria,2023-02-11,144.45
Austria,2023-02-12,140.82
Austria,2023-02-13,167.02
Austria,2023-02-14,159.95
Austria,2023-02-15,156.86
Austria,2023-02-16,155.68
Austria,2023-02-17,146.33
Austria,2023-02-18,117.32
Austria,2023-02-19,115.99
Austria,2023-02-20,124.68
Austria,2023-02-21,136.8
Austria,2023-02-22,149.64
Austria,2023-02-23,148.15
Austria,2023-02-24,132.89
Austria,2023-02-25,107.66
Austria,2023-02-26,117.23
Austria,2023-02-27,150.65
Austria,2023-02-28,154.97
Austria,2023-03-01,150.96
Austria,2023-03-02,153.3
Austria,2023-03-03,148.85
Austria,2023-03-04,126.25
Austria,2023-03-05,126.93
Austria,2023-03-06,151.28
Austria,2023-03-07,138.08
Austria,2023-03-08,140.12
Austria,2023-03-09,130.23
Austria,2023-03-10,116.51
Austria,2023-03-11,108.44
Austria,2023-03-12,100.82
Austria,2023-03-13,96.55
Austria,2023-03-14,97.65
Austria,2023-03-15,127.47
Austria,2023-03-16,111.57
Austria,2023-03-17,98.63
Austria,2023-03-18,105.0
Austria,2023-03-19,104.85
Austria,2023-03-20,122.29
Austria,2023-03-21,116.87
Austria,2023-03-22,104.92
Austria,2023-03-23,103.52
Austria,2023-03-24,87.03
Austria,2023-03-25,41.92
Austria,2023-03-26,77.42
Austria,2023-03-27,92.56
Austria,2023-03-28,113.07
Austria,2023-03-29,116.92
Austria,2023-03-30,100.93
Austria,2023-03-31,99.11
Austria,2023-04-01,60.14
Austria,2023-04-02,70.0
Austria,2023-04-03,118.41
Austria,2023-04-04,129.69
Austria,2023-04-05,140.43
Austria,2023-04-06,124.72
Austria,2023-04-07,117.14
Austria,2023-04-08,120.27
Austria,2023-04-09,105.74
Austria,2023-04-10,67.87
Austria,2023-04-11,110.61
Austria,2023-04-12,111.86
Austria,2023-04-13,120.35
Austria,2023-04-14,128.09
Austria,2023-04-15,105.73
Austria,2023-04-16,108.11
Austria,2023-04-17,120.8
Austria,2023-04-18,113.02
Austria,2023-04-19,104.73
Austria,2023-04-20,112.0
Austria,2023-04-21,102.17
Austria,2023-04-22,86.81
Austria,2023-04-23,84.36
Austria,2023-04-24,104.95
Austria,2023-04-25,105.39
Austria,2023-04-26,112.45
Austria,2023-04-27,111.98
Austria,2023-04-28,107.17
Austria,2023-04-29,98.91
Austria,2023-04-30,75.54
Austria,2023-05-01,81.88
Austria,2023-05-02,106.52
Austria,2023-05-03,104.55
Austria,2023-05-04,96.48
Austria,2023-05-05,95.01
Austria,2023-05-06,87.36
Austria,2023-05-07,69.67
Austria,2023-05-08,96.62
Austria,2023-05-09,95.3
Austria,2023-05-10,105.73
Austria,2023-05-11,111.93
Austria,2023-05-12,101.42
Austria,2023-05-13,80.61
Austria,2023-05-14,75.93
Austria,2023-05-15,106.91
Austria,2023-05-16,86.58
Austria,2023-05-17,82.17
Austria,2023-05-18,78.38
Austria,2023-05-19,84.58
Austria,2023-05-20,51.14
Austria,2023-05-21,38.43
Austria,2023-05-22,94.67
Austria,2023-05-23,81.23
Austria,2023-05-24,96.76
Austria,2023-05-25,83.06
Austria,2023-05-26,68.83
Austria,2023-05-27,57.51
Austria,2023-05-28,30.87
Austria,2023-05-29,29.98
Austria,2023-05-30,79.83
Austria,2023-05-31,75.77
Austria,2023-06-01,73.07
Austria,2023-06-02,77.8
Austria,2023-06-03,55.27
Austria,2023-06-04,45.84
Austria,2023-06-05,87.49
Austria,2023-06-06,93.23
Austria,2023-06-07,96.73
Austria,2023-06-08,81.81
Austria,2023-06-09,84.28
Austria,2023-06-10,55.68
Austria,2023-06-11,39.42
Austria,2023-06-12,91.37
Austria,2023-06-13,95.09
Austria,2023-06-14,103.29
Austria,2023-06-15,119.01
Austria,2023-06-16,124.44
Austria,2023-06-17,100.77
Austria,2023-06-18,87.39
Austria,2023-06-19,120.8
Austria,2023-06-20,121.82
Austria,2023-06-21,125.98
Austria,2023-06-22,123.62
Austria,2023-06-23,108.96
Austria,2023-06-24,83.74
Austria,2023-06-25,74.47
Austria,2023-06-26,98.38
Austria,2023-06-27,104.53
Austria,2023-06-28,113.19
Austria,2023-06-29,116.83
Austria,2023-06-30,109.64
Austria,2023-07-01,61.18
Austria,2023-07-02,-1.05
Austria,2023-07-03,77.03
Austria,2023-07-04,103.54
Austria,2023-07-05,95.86
Austria,2023-07-06,108.6
Austria,2023-07-07,102.78
Austria,2023-07-08,79.47
Austria,2023-07-09,83.22
Austria,2023-07-10,113.79
Austria,2023-07-11,111.91
Austria,2023-07-12,107.09
Austria,2023-07-13,106.45
Austria,2023-07-14,96.54
Austria,2023-07-15,42.68
Austria,2023-07-16,35.65
Austria,2023-07-17,96.66
Austria,2023-07-18,107.66
Austria,2023-07-19,101.97
Austria,2023-07-20,99.07
Austria,2023-07-21,104.67
Austria,2023-07-22,75.2
Austria,2023-07-23,37.75
Austria,2023-07-24,93.0
Austria,2023-07-25,101.49
Austria,2023-07-26,94.79
Austria,2023-07-27,96.19
Austria,2023-07-28,95.55
Austria,2023-07-29,72.94
Austria,2023-07-30,36.26
Austria,2023-07-31,75.04
Austria,2023-08-01,81.99
Austria,2023-08-02,66.49
Austria,2023-08-03,59.15
Austria,2023-08-04,90.55
Austria,2023-08-05,81.28
Austria,2023-08-06,41.48
Austria,2023-08-07,28.69
Austria,2023-08-08,32.39
Austria,2023-08-09,87.62
Austria,2023-08-10,94.68
Austria,2023-08-11,90.49
Austria,2023-08-12,71.28
Austria,2023-08-13,60.45
Austria,2023-08-14,93.17
Austria,2023-08-15,85.68
Austria,2023-08-16,109.64
Austria,2023-08-17,108.06
Austria,2023-08-18,106.0
Austria,2023-08-19,84.03
Austria,2023-08-20,84.45
Austria,2023-08-21,118.43
Austria,2023-08-22,124.1
Austria,2023-08-23,143.43
Austria,2023-08-24,142.51
Austria,2023-08-25,124.36
Austria,2023-08-26,100.68
Austria,2023-08-27,99.1
Austria,2023-08-28,118.68
Austria,2023-08-29,124.24
Austria,2023-08-30,114.77
Austria,2023-08-31,106.14
Austria,2023-09-01,109.26
Austria,2023-09-02,95.17
Austria,2023-09-03,81.37
Austria,2023-09-04,104.91
Austria,2023-09-05,104.67
Austria,2023-09-06,105.43
Austria,2023-09-07,101.48
Austria,2023-09-08,107.07
Austria,2023-09-09,93.69
Austria,2023-09-10,84.68
Austria,2023-09-11,130.88
Austria,2023-09-12,130.82
Austria,2023-09-13,110.41
Austria,2023-09-14,120.61
Austria,2023-09-15,109.71
Austria,2023-09-16,92.77
Austria,2023-09-17,78.41
Austria,2023-09-18,91.04
Austria,2023-09-19,69.63
Austria,2023-09-20,79.88
Austria,2023-09-21,103.48
Austria,2023-09-22,105.03
Austria,2023-09-23,96.99
Austria,2023-09-24,66.77
Austria,2023-09-25,108.08
Austria,2023-09-26,126.7
Austria,2023-09-27,123.04
Austria,2023-09-28,112.69
Austria,2023-09-29,105.04
Austria,2023-09-30,92.3
Austria,2023-10-01,76.93
Austria,2023-10-02,114.61
Austria,2023-10-03,74.84
Austria,2023-10-04,82.77
Austria,2023-10-05,103.28
Austria,2023-10-06,90.4
Austria,2023-10-07,59.37
Austria,2023-10-08,85.91
Austria,2023-10-09,108.4
Austria,2023-10-10,120.66
Austria,2023-10-11,102.68
Austria,2023-10-12,127.52
Austria,2023-10-13,107.97
Austria,2023-10-14,83.7
Austria,2023-10-15,73.56
Austria,2023-10-16,135.32
Austria,2023-10-17,136.5
Austria,2023-10-18,110.78
Austria,2023-10-19,110.79
Austria,2023-10-20,98.36
Austria,2023-10-21,66.86
Austria,2023-10-22,71.5
Austria,2023-10-23,124.75
Austria,2023-10-24,122.13
Austria,2023-10-25,124.29
Austria,2023-10-26,123.08
Austria,2023-10-27,117.93
Austria,2023-10-28,75.2
Austria,2023-10-29,41.02
Austria,2023-10-30,103.92
Austria,2023-10-31,104.78
Austria,2023-11-01,61.07
Austria,2023-11-02,66.12
Austria,2023-11-03,65.25
Austria,2023-11-04,28.89
Austria,2023-11-05,28.77
Austria,2023-11-06,71.02
Austria,2023-11-07,101.54
Austria,2023-11-08,92.57
Austria,2023-11-09,99.9
Austria,2023-11-10,99.83
Austria,2023-11-11,96.23
Austria,2023-11-12,95.38
Austria,2023-11-13,103.68
Austria,2023-11-14,76.23
Austria,2023-11-15,100.51
Austria,2023-11-16,116.02
Austria,2023-11-17,118.95
Austria,2023-11-18,90.31
Austria,2023-11-19,46.09
Austria,2023-11-20,105.63
Austria,2023-11-21,123.11
Austria,2023-11-22,110.51
Austria,2023-11-23,81.06
Austria,2023-11-24,77.6
Austria,2023-11-25,94.76
Austria,2023-11-26,108.13
Austria,2023-11-27,122.14
Austria,2023-11-28,123.25
Austria,2023-11-29,136.68
Austria,2023-11-30,163.49
Austria,2023-12-01,158.09
Austria,2023-12-02,117.42
Austria,2023-12-03,106.54
Austria,2023-12-04,124.12
Austria,2023-12-05,123.03
Austria,2023-12-06,133.59
Austria,2023-12-07,116.72
Austria,2023-12-08,104.6
Austria,2023-12-09,83.36
Austria,2023-12-10,65.57
Austria,2023-12-11,97.11
Austria,2023-12-12,108.66
Austria,2023-12-13,100.34
Austria,2023-12-14,106.62
Austria,2023-12-15,94.39
Austria,2023-12-16,73.04
Austria,2023-12-17,59.68
Austria,2023-12-18,84.07
Austria,2023-12-19,82.36
Austria,2023-12-20,69.4
Austria,2023-12-21,52.81
Austria,2023-12-22,34.36
Austria,2023-12-23,28.91
Austria,2023-12-24,-0.26
Austria,2023-12-25,0.26
Austria,2023-12-26,19.02
Austria,2023-12-27,61.37
Austria,2023-12-28,30.77
Austria,2023-12-29,18.38
Austria,2023-12-30,32.69
Austria,2023-12-31,12.06
Austria,2024-01-01,16.19
Austria,2024-01-02,57.54
Austria,2024-01-03,51.66
Austria,2024-01-04,82.79
Austria,2024-01-05,93.32
Austria,2024-01-06,86.64
Austria,2024-01-07,83.19
Austria,2024-01-08,101.5
Austria,2024-01-09,110.17
Austria,2024-01-10,112.7
Austria,2024-01-11,109.07
Austria,2024-01-12,105.29
Austria,2024-01-13,80.11
Austria,2024-01-14,74.89
Austria,2024-01-15,90.81
Austria,2024-01-16,103.6
Austria,2024-01-17,100.34
Austria,2024-01-18,95.06
Austria,2024-01-19,81.72
Austria,2024-01-20,74.04
Austria,2024-01-21,57.56
Austria,2024-01-22,69.4
Austria,2024-01-23,70.62
Austria,2024-01-24,66.07
Austria,2024-01-25,78.05
Austria,2024-01-26,73.94
Austria,2024-01-27,67.96
Austria,2024-01-28,63.67
Austria,2024-01-29,80.88
Austria,2024-01-30,79.34
Austria,2024-01-31,80.39
Austria,2024-02-01,82.16
Austria,2024-02-02,74.38
Austria,2024-02-03,51.16
Austria,2024-02-04,35.05
Austria,2024-02-05,58.79
Austria,2024-02-06,58.31
Austria,2024-02-07,78.3
Austria,2024-02-08,87.34
Austria,2024-02-09,73.32
Austria,2024-02-10,69.7
Austria,2024-02-11,60.43
Austria,2024-02-12,75.05
Austria,2024-02-13,74.31
Austria,2024-02-14,71.18
Austria,2024-02-15,71.73
Austria,2024-02-16,62.92
Austria,2024-02-17,66.3
Austria,2024-02-18,54.14
Austria,2024-02-19,67.41
Austria,2024-02-20,65.24
Austria,2024-02-21,61.18
Austria,2024-02-22,52.67
Austria,2024-02-23,52.51
Austria,2024-02-24,57.32
Austria,2024-02-25,57.2
Austria,2024-02-26,65.62
Austria,2024-02-27,74.31
Austria,2024-02-28,73.02
Austria,2024-02-29,65.97
Austria,2024-03-01,70.05
Austria,2024-03-02,63.0
Austria,2024-03-03,60.05
Austria,2024-03-04,75.93
Austria,2024-03-05,75.74
Austria,2024-03-06,83.0
Austria,2024-03-07,76.46
Austria,2024-03-08,69.54
Austria,2024-03-09,49.29
Austria,2024-03-10,43.65
Austria,2024-03-11,73.59
Austria,2024-03-12,82.15
Austria,2024-03-13,73.64
Austria,2024-03-14,69.98
Austria,2024-03-15,60.16
Austria,2024-03-16,52.03
Austria,2024-03-17,58.45
Austria,2024-03-18,79.49
Austria,2024-03-19,81.93
Austria,2024-03-20,86.84
Austria,2024-03-21,78.92
Austria,2024-03-22,66.38
Austria,2024-03-23,35.81
Austria,2024-03-24,25.76
Austria,2024-03-25,77.46
Austria,2024-03-26,64.46
Austria,2024-03-27,67.78
Austria,2024-03-28,47.88
Austria,2024-03-29,36.92
Austria,2024-03-30,38.76
Austria,2024-03-31,23.52
Austria,2024-04-01,19.1
Austria,2024-04-02,41.73
Austria,2024-04-03,73.03
Austria,2024-04-04,61.38
Austria,2024-04-05,49.86
Austria,2024-04-06,28.4
Austria,2024-04-07,23.45
Austria,2024-04-08,60.84
Austria,2024-04-09,50.22
Austria,2024-04-10,65.38
Austria,2024-04-11,58.94
Austria,2024-04-12,56.01
Austria,2024-04-13,17.98
Austria,2024-04-14,15.85
Austria,2024-04-15,61.31
Austria,2024-04-16,60.48
Austria,2024-04-17,87.69
Austria,2024-04-18,87.81
Austria,2024-04-19,61.93
Austria,2024-04-20,55.3
Austria,2024-04-21,51.71
Austria,2024-04-22,94.63
Austria,2024-04-23,96.27
Austria,2024-04-24,91.76
Austria,2024-04-25,91.51
Austria,2024-04-26,86.85
Austria,2024-04-27,55.51
Austria,2024-04-28,18.29
Austria,2024-04-29,78.36
Austria,2024-04-30,64.37
Austria,2024-05-01,4.06
Austria,2024-05-02,43.22
Austria,2024-05-03,71.93
Austria,2024-05-04,65.11
Austria,2024-05-05,47.55
Austria,2024-05-06,83.48
Austria,2024-05-07,90.37
Austria,2024-05-08,86.72
Austria,2024-05-09,55.55
Austria,2024-05-10,69.06
Austria,2024-05-11,50.42
Austria,2024-05-12,17.18
Austria,2024-05-13,50.48
Austria,2024-05-14,29.13
Austria,2024-05-15,40.19
Austria,2024-05-16,48.74
Austria,2024-05-17,66.53
Austria,2024-05-18,52.54
Austria,2024-05-19,45.93
Austria,2024-05-20,51.3
Austria,2024-05-21,77.12
Austria,2024-05-22,82.21
Austria,2024-05-23,91.45
Austria,2024-05-24,95.33
Austria,2024-05-25,69.22
Austria,2024-05-26,55.95
Austria,2024-05-27,98.6
Austria,2024-05-28,90.03
Austria,2024-05-29,83.24
Austria,2024-05-30,85.7
Austria,2024-05-31,90.95
Austria,2024-06-01,57.64
Austria,2024-06-02,33.04
Austria,2024-06-03,103.3
Austria,2024-06-04,102.33
Austria,2024-06-05,88.46
Austria,2024-06-06,89.97
Austria,2024-06-07,82.32
Austria,2024-06-08,42.03
Austria,2024-06-09,29.23
Austria,2024-06-10,87.08
Austria,2024-06-11,66.94
Austria,2024-06-12,84.51
Austria,2024-06-13,85.35
Austria,2024-06-14,73.85
Austria,2024-06-15,11.65
Austria,2024-06-16,26.54
Austria,2024-06-17,82.55
Austria,2024-06-18,86.1
Austria,2024-06-19,75.94
Austria,2024-06-20,79.92
Austria,2024-06-21,82.41
Austria,2024-06-22,39.93
Austria,2024-06-23,44.49
Austria,2024-06-24,80.56
Austria,2024-06-25,78.07
Austria,2024-06-26,87.99
Austria,2024-06-27,84.33
Austria,2024-06-28,66.55
Austria,2024-06-29,55.5
Austria,2024-06-30,41.02
Austria,2024-07-01,82.61
Austria,2024-07-02,80.93
Austria,2024-07-03,82.52
Austria,2024-07-04,48.66
Austria,2024-07-05,40.85
Austria,2024-07-06,3.28
Austria,2024-07-07,29.46
Austria,2024-07-08,83.19
Austria,2024-07-09,66.17
Austria,2024-07-10,66.7
Austria,2024-07-11,73.35
Austria,2024-07-12,67.65
Austria,2024-07-13,27.86
Austria,2024-07-14,18.41
Austria,2024-07-15,72.02
Austria,2024-07-16,60.19
Austria,2024-07-17,72.5
Austria,2024-07-18,80.95
Austria,2024-07-19,77.52
Austria,2024-07-20,58.29
Austria,2024-07-21,47.22
Austria,2024-07-22,79.85
Austria,2024-07-23,79.2
Austria,2024-07-24,70.3
Austria,2024-07-25,79.25
Austria,2024-07-26,88.11
Austria,2024-07-27,71.54
Austria,2024-07-28,41.56
Austria,2024-07-29,69.68
Austria,2024-07-30,74.1
Austria,2024-07-31,79.52
Austria,2024-08-01,89.16
Austria,2024-08-02,86.36
Austria,2024-08-03,66.03
Austria,2024-08-04,56.15
Austria,2024-08-05,91.34
Austria,2024-08-06,84.27
Austria,2024-08-07,84.83
Austria,2024-08-08,87.4
Austria,2024-08-09,66.55
Austria,2024-08-10,52.35
Austria,2024-08-11,51.3
Austria,2024-08-12,89.36
Austria,2024-08-13,97.46
Austria,2024-08-14,102.93
Austria,2024-08-15,81.47
Austria,2024-08-16,100.16
Austria,2024-08-17,94.32
Austria,2024-08-18,79.45
Austria,2024-08-19,99.03
Austria,2024-08-20,94.86
Austria,2024-08-21,77.08
Austria,2024-08-22,90.46
Austria,2024-08-23,79.74
Austria,2024-08-24,55.71
Austria,2024-08-25,44.88
Austria,2024-08-26,99.82
Austria,2024-08-27,101.29
Austria,2024-08-28,105.36
Austria,2024-08-29,111.96
Austria,2024-08-30,112.51
Austria,2024-08-31,85.2
Austria,2024-09-01,71.21
Austria,2024-09-02,114.59
Austria,2024-09-03,141.19
Austria,2024-09-04,125.58
Austria,2024-09-05,108.05
Austria,2024-09-06,109.31
Austria,2024-09-07,79.75
Austria,2024-09-08,71.82
Austria,2024-09-09,108.4
Austria,2024-09-10,84.51
Austria,2024-09-11,90.06
Austria,2024-09-12,105.3
Austria,2024-09-13,82.41
Austria,2024-09-14,57.26
Austria,2024-09-15,58.64
Austria,2024-09-16,102.82
Austria,2024-09-17,98.25
Austria,2024-09-18,84.54
Austria,2024-09-19,79.73
Austria,2024-09-20,75.45
Austria,2024-09-21,65.03
Austria,2024-09-22,64.85
Austria,2024-09-23,100.96
Austria,2024-09-24,87.77
Austria,2024-09-25,78.35
Austria,2024-09-26,56.5
Austria,2024-09-27,39.62
Austria,2024-09-28,36.85
Austria,2024-09-29,45.4
Austria,2024-09-30,47.82
Austria,2024-10-01,75.6
Austria,2024-10-02,95.33
Austria,2024-10-03,84.43
Austria,2024-10-04,96.91
Austria,2024-10-05,84.04
Austria,2024-10-06,56.64
Austria,2024-10-07,87.36
Austria,2024-10-08,78.06
Austria,2024-10-09,80.02
Austria,2024-10-10,61.24
Austria,2024-10-11,89.67
Austria,2024-10-12,56.18
Austria,2024-10-13,20.65
Austria,2024-10-14,106.65
Austria,2024-10-15,93.96
Austria,2024-10-16,42.76
Austria,2024-10-17,68.94
Austria,2024-10-18,86.25
Austria,2024-10-19,70.52
Austria,2024-10-20,31.92
Austria,2024-10-21,87.32
Austria,2024-10-22,100.59
Austria,2024-10-23,112.01
Austria,2024-10-24,104.89
Austria,2024-10-25,108.33
Austria,2024-10-26,95.25
Austria,2024-10-27,83.04
Austria,2024-10-28,113.86
Austria,2024-10-29,135.64
Austria,2024-10-30,128.24
Austria,2024-10-31,109.66
Austria,2024-11-01,82.03
Austria,2024-11-02,103.54
Austria,2024-11-03,92.17
Austria,2024-11-04,131.31
Austria,2024-11-05,150.06
Austria,2024-11-06,205.97
Austria,2024-11-07,161.06
Austria,2024-11-08,117.15
Austria,2024-11-09,113.18
Austria,2024-11-10,111.79
Austria,2024-11-11,124.2
Austria,2024-11-12,164.25
Austria,2024-11-13,200.55
Austria,2024-11-14,146.66
Austria,2024-11-15,134.54
Austria,2024-11-16,121.15
Austria,2024-11-17,103.47
Austria,2024-11-18,126.75
Austria,2024-11-19,137.28
Austria,2024-11-20,127.64
Austria,2024-11-21,129.33
Austria,2024-11-22,121.48
Austria,2024-11-23,105.41
Austria,2024-11-24,99.21
Austria,2024-11-25,119.43
Austria,2024-11-26,141.25
Austria,2024-11-27,149.09
Austria,2024-11-28,133.37
Austria,2024-11-29,138.02
Austria,2024-11-30,114.83
Austria,2024-12-01,106.95
Austria,2024-12-02,123.33
Austria,2024-12-03,158.18
Austria,2024-12-04,183.01
Austria,2024-12-05,135.45
Austria,2024-12-06,129.43
Austria,2024-12-07,109.2
Austria,2024-12-08,107.15
Austria,2024-12-09,122.13
Austria,2024-12-10,155.13
Austria,2024-12-11,239.14
Austria,2024-12-12,328.77
Austria,2024-12-13,184.26
Austria,2024-12-14,117.25
Austria,2024-12-15,96.03
Austria,2024-12-16,108.63
Austria,2024-12-17,115.79
Austria,2024-12-18,122.49
Austria,2024-12-19,108.36
Austria,2024-12-20,90.53
Austria,2024-12-21,69.63
Austria,2024-12-22,73.0
Austria,2024-12-23,90.32
Austria,2024-12-24,100.07
Austria,2024-12-25,93.12
Austria,2024-12-26,107.61
Austria,2024-12-27,121.79
Austria,2024-12-28,122.12
Austria,2024-12-29,110.49
Austria,2024-12-30,118.13
Austria,2024-12-31,116.13
